SE_Y0_r,SE_Y0_p,SE_Y1_r,SE_Y1_p,SE_A_r,SE_A_p,SE_S_r,SE_S_p
0.011576898316673315,0.714627721750688,0.007917206607233787,0.8025449395228669,0.22702604445950963,3.722529773145969e-13,-0.019525447936013237,0.5374092572564232
0.027069319244970254,0.3924996096812576,-0.024399743191463184,0.44086263923228314,0.09397929318947698,0.002932225501598394,-0.04507701226167217,0.15433027998711416
-0.039165502486637936,0.21592092466650833,0.029232018220761585,0.35577860184228455,0.14367601265063704,5.080462532274371e-06,-0.007704764625212432,0.8077382015395146
-0.0067106384176456365,0.8321491691983088,-0.10428312496610075,0.0009579095349281004,0.0928122537543263,0.0033070678934456013,-0.03459847044526294,0.274368096150447
-0.0511820978198115,0.10575832439880237,0.06105280962211729,0.053601226274142724,0.16230609640980512,2.4641851129274576e-07,-0.004451755278170141,0.888184773486516
-0.03795272943275597,0.23048843254605417,-0.07316342226726126,0.020676588633423268,0.17998440146847075,9.963203960563112e-09,0.020201202421782617,0.5234188444390228
0.009268631960013452,0.7697212140536598,-0.03858896125651131,0.22276146845868144,0.11134999855424073,0.0004190794970111949,-0.09403039018837363,0.0029167351070327184
-0.03667509149395901,0.2465754329198494,-0.062210665112928235,0.049215655452764476,0.14445600986289203,4.508181349234633e-06,0.11336806242967806,0.00032800459249612054
0.008197810800699019,0.7956987745683308,0.03736469008499568,0.23779756919407685,-0.0007580444000856027,0.9808992790649327,-0.06610872450677094,0.0365986161457505
0.0014313426818047985,0.9639427597916432,0.0014101697999288052,0.9644757754140094,0.09221520925505343,0.003515230002432404,-0.015000929335064696,0.6356394031682859
0.026158246128299256,0.40863213385642394,0.15590204958551604,7.262402437838034e-07,0.14610550421229979,3.494218267897227e-06,0.012534567925058783,0.6921805449281875
-0.046310729039296804,0.14335046660096035,-0.031933662263598395,0.31305840603131846,0.18964092929546503,1.499644000531084e-09,0.030128647118510377,0.34121063790924566
-0.046034929413978846,0.1457515573201542,0.028427737851974808,0.36917427903302535,0.1325274592664692,2.6200512576889075e-05,-0.01018158561907914,0.7477741945284846
0.019257415286678334,0.5430099453600988,-0.0031440565167567824,0.9209003237602669,0.11284351191468797,0.0003497094975643085,0.05736072924716155,0.06981180204604467
0.061762906575264453,0.05087459004153979,0.06529518564274538,0.03897640546513497,0.14248352621812885,6.0915776689779785e-06,0.08653565243426138,0.006177406984236592
0.1254950487063225,6.912437088169822e-05,-0.011493441889919251,0.7165959535025742,0.08567687328929771,0.006709316292988541,0.0420062549920788,0.18441644968201143
0.015098306146645623,0.6334472987182002,0.0026824056013392715,0.9324846528592649,0.23119140958713716,1.33867395306901e-13,0.04945141136777044,0.1181017002200825
0.004619615090712135,0.8839978661252536,0.23558318292795027,4.455840033775206e-14,-0.07347810541789282,0.020135284324870585,0.06337506153617897,0.04511258289942861
-0.0864039886287721,0.006256414263605786,0.11152967551232094,0.00041010213214767884,0.0013267604687657972,0.9665757112732533,-0.006286861843950564,0.8426059001321919
0.009870097722341646,0.7552403195972042,0.09229680596199732,0.003486095530135026,0.11551669134102097,0.00025157561125430995,0.0336525201966595,0.2877110950761116
-0.048525000434251495,0.12515777034778658,0.06508326069791719,0.03961690303171899,0.21354080619259333,8.906061003060042e-12,-0.02011284417430965,0.5252375000571111
-0.08460906239597582,0.0074278308341435995,0.043929102626334766,0.16510877174510022,-0.12156597472318989,0.00011632399971422859,-0.051862242163871926,0.10119660053472006
-0.046712630667329946,0.139905941308527,0.08128648249110748,0.01012456416571932,0.1542087765134807,9.596011019143398e-07,-0.06324136451126203,0.0455685650480154
0.056276373033633025,0.07527269306915743,0.010031240921416077,0.7513749410519295,0.02711818763296657,0.39164532571975924,-0.03307895531419007,0.2960109125771729
0.0622650832081176,0.04901716188212926,-0.11406984169370693,0.0003009309093792221,0.21125449237239977,1.4948282901750616e-11,-0.02064408111163992,0.5143520450155437
0.023648634768813022,0.4550607662606934,-0.007017675180272089,0.824591380698056,0.2791944347930762,2.3118358013026557e-19,-0.03192566591996666,0.3131796551758769
-0.028102490808631853,0.3746792093208887,0.011296662813107705,0.721244207453326,-0.030507337284855208,0.33517407441375763,0.1013635189665192,0.0013289351681160025
-0.07607984450395429,0.016113475976111093,-0.066851536478998,0.03453644743587823,0.20471500887258257,6.365687969863511e-11,0.10909856131175294,0.0005482451231411694
-0.017406933005252992,0.5824505608838917,0.06958167202988615,0.02778697522679989,0.13623175989932243,1.5405679808273163e-05,0.023217214622481403,0.46333073352177295
-0.04408549590116638,0.16360786223385337,0.11928087937794665,0.00015633751145738536,-0.03694642977052667,0.2430949074561083,0.014875188748520968,0.638474740814457
-0.024958207410759083,0.4304724217098495,0.03253307302578124,0.30405735705677106,0.06873615956715176,0.02974416289608724,-0.025252636192438102,0.4250522049207912
-0.012004122222407418,0.7045820047391301,0.2555569031290462,2.249346019459549e-16,-0.04106552002920223,0.19444926107159496,-0.0035096872185222954,0.9117372113984021
-0.014796608874303546,0.6402493338396095,0.1639176672373457,1.8647077510762306e-07,0.12963663916115856,3.927478159709367e-05,-0.032759314705913964,0.3007050627790681
0.07319162803775603,0.020627558722952022,0.009385484810461581,0.7669014039682759,-0.04064096034500388,0.19910586796931537,-0.06269863296243214,0.047459601903185156
-0.015318568465850432,0.6285007102615393,0.10402821791125266,0.0009860086384285921,0.12544203812132193,6.961861397165489e-05,-0.038600799757887466,0.22261946725509849
0.023793935065079572,0.4522942784476537,0.00571709597648984,0.8567083972445033,0.17753621194018832,1.5847727146748246e-08,0.001687474544876821,0.9574961255215908
-0.001860834040850534,0.9531343544100199,0.046120973691324105,0.14499918550575774,0.05227339744114234,0.0985157819531118,-0.022153209062135547,0.48407990476658874
-0.015124937303061928,0.6328483477338679,0.09565965509979307,0.0024602565647756465,0.18779924807230705,2.1688090891024192e-09,-0.08047933335562293,0.010898781282758568
0.027225005252218253,0.3897819397628935,0.10861421202236951,0.0005804896868436166,0.08768365741425176,0.00552563196416006,0.022822983659888864,0.4709603746435434
-0.0055615163415555285,0.8605673611138661,0.04476158195819013,0.15723742113881983,0.16130707967490962,2.925000641785221e-07,0.003508521972627222,0.9117663958065877
-0.015277404200863019,0.629423909877762,-0.03535295164441196,0.26403307227326644,-0.047240062407574536,0.13548247584989306,-0.05872739216826213,0.06339615885754174
-0.04411120110363251,0.163362154562881,0.06384260636826015,0.04354808435655687,0.22075609629261062,1.6715099664305975e-12,-0.04365161340018653,0.1677972765415523
0.020475850218573156,0.5177865096203496,-0.24980399227922218,1.0831309201227747e-15,0.1729756810525224,3.698512464318269e-08,0.046592382381627453,0.14092980394464896
0.03886004395319092,0.21952607657249268,0.10909436029395429,0.0005485174891347528,-0.03101295110556096,0.32722203730640054,0.04849930897851559,0.12535802789846529
0.006172141477107781,0.8454414913218149,-0.08054743207182603,0.010831488848704458,-0.027224963354964455,0.38978266958492136,0.010937376223448174,0.729757633797538
-0.07735144016645208,0.014418100617101977,-0.04830743808540556,0.12686150098490487,0.22283818885102968,1.0201652199776743e-12,-0.003539596975064853,0.9109881411732694
0.08642690442343302,0.006242598271660393,0.2026219942618139,1.0020094428827537e-10,0.011913315791328006,0.7067129907119494,-0.013453752171152572,0.6708861602006406
0.042976054132935884,0.17447961134359172,0.15153656226008405,1.4805842727403055e-06,0.128105574407323,4.850054869047037e-05,-0.006180736346035675,0.8452289785889102
-0.039063531978059625,0.21711965997995938,0.07243250932703399,0.021982993214076874,0.02753742994368466,0.3843628068721967,0.00801953524811954,0.8000465477848095
-0.0423174047931554,0.18118375967604528,0.13137398063232772,3.082451721061159e-05,0.10669237057215307,0.0007266032710156569,0.06491472425660692,0.04013261516408913
-0.031121903418506968,0.3255246409618049,0.14125757031146066,7.330112462651242e-06,-0.11708642995689016,0.00020665652194335447,0.015048739531568572,0.6345627208991572
-0.010047904072639158,0.7509755915052049,0.12940800646024564,4.05379860103638e-05,0.18678726257746214,2.652080729570348e-09,0.008468850340899415,0.7891008385811354
-0.010201194108203478,0.7473049752564772,0.035411234156983426,0.2632460127487716,0.06629821977493931,0.03606283671639238,0.055673372792611295,0.07845705812266827
-0.05463341404825969,0.08420552975446144,-0.011196800605594392,0.7236070726789441,-0.1657842484175804,1.3455789958539073e-07,-0.06301170703145136,0.046360877508790956
0.06454741129621179,0.04127629654459631,-0.0764454050515016,0.015609022222042962,0.06782287048668348,0.03199006725025448,0.02473927920838179,0.4345285646065187
0.05738682288364746,0.06968450405468107,0.05211672319971823,0.0995305753812559,0.15320623514580853,1.1301298546392927e-06,-0.011065585528629695,0.7267157860053376
-0.04157783310616905,0.1889370227968497,-0.0002602741191903029,0.9934412263587378,-0.060043351827810044,0.05768615075354429,-0.014564556510867764,0.645501814740447
-0.008802542695251178,0.7809984829424279,-0.12143672457462941,0.0001183018783094868,0.01909607790746951,0.5463951167023119,-0.08390283984513625,0.00794015086347574
0.026003806504339345,0.411405377513378,0.06128277943222981,0.052705147903994956,0.07480360781197307,0.017988513345742998,-0.00046720537885241726,0.9882269594799248
-0.022171591995908485,0.4837171983440444,-0.08937171603297844,0.004679470644066819,0.025084028537130994,0.4281512622481812,0.02454556999753143,0.4381357763606915
-0.03128978345608932,0.32292040814034223,0.05956780108379544,0.05969826127384093,0.00981197582527765,0.7566360114045003,0.05675177282619591,0.0728371292729646
-0.010816198533386496,0.732636561274572,0.11799509825144083,0.0001842128384158383,0.23580689949843336,4.210491087824707e-14,-0.013453394556702365,0.6708943951686402
0.05423909250246978,0.08647226769853797,-0.06337500978926985,0.0451127586397039,0.05224234799466076,0.09871623391201963,-0.026474545325056338,0.4029872135258418
-0.01244250107954256,0.694327215832993,0.022204082707173327,0.4830764971622503,0.16593526484252896,1.3103131458793568e-07,-0.025350316136558214,0.4232628207638923
-0.04512717138513746,0.15387177433697916,0.09220244306893347,0.003519808187016463,0.02986133928236724,0.345513274722679,0.008222084422429787,0.7951072773076475
0.044145035267617795,0.1630391683481638,0.005885841947876735,0.8525267245589445,0.10110058998500589,0.001368145766670826,0.023365050115685636,0.4604874702312232
-0.004386075382912825,0.8898238742110559,-0.08500459661092166,0.007154015048301155,-0.06322437264025349,0.04562679369113494,-0.08174037909986169,0.009711013479362767
0.008505186957811267,0.788217429197642,0.03733676844547158,0.23814864543000677,0.1156438261647358,0.00024762221421965874,-0.03691978781349159,0.24343511614649957
-0.028918636139060882,0.36096130821264144,-0.0219413541639056,0.48827053921026586,-0.011052655090680015,0.7270223748720952,0.006275100297097994,0.8428965221166546
-0.018841591824904018,0.5517558617561681,0.06369328899137668,0.0440426799155743,0.033645920592315734,0.2878056947983189,-0.007948548641100646,0.801779496731027
0.0385619017447816,0.2230862866553999,0.0046301316694815,0.8837356587601624,0.10886978672055642,0.0005632618908936951,0.0034196358207019576,0.9139929597912395
0.035966843729144014,0.25582409011066654,0.10417068639486991,0.0009702113960345088,0.20511322301134716,5.83606402213282e-11,-0.06142394351679123,0.05216131941571787
0.09036228724895284,0.004239286849136733,0.03430224079600368,0.27850035545920254,0.24934560715151327,1.2255552835227789e-15,0.03146490923552138,0.32021827216862137
0.04965413564632006,0.11660000097090586,0.07244825807938263,0.021954105808654756,0.21447616279504583,7.193460127413813e-12,-0.049496908466168194,0.11776336460430235
-0.00514418197197511,0.870935015804985,0.01516577741330501,0.6319302956186861,-0.025786066275851696,0.41533418841613085,-0.030645197950477734,0.3329936469830768
0.01702686077322649,0.5907136358169987,0.06966386398116062,0.027602769472211464,-0.0690940239885557,0.028901785278112723,0.03110552380409942,0.32577945738089636
0.011514514489533011,0.7160988004492256,-0.06835502741509855,0.030664405143061995,0.08412279236627775,0.007777299942521555,0.002522769849355655,0.9364938857703788
-0.05148539942616009,0.10370435386291754,0.013953060151953472,0.6594272305795399,0.21945596561313835,2.2694699370154276e-12,-0.005381889428257793,0.8650269210491565
0.016708626542643257,0.5976734492560268,-0.030453923179478183,0.33602134346654267,0.2702036899695766,3.432944414957096e-18,-0.02698684132837774,0.3939439887738843
0.04670976194618008,0.1399303005154849,0.1563828319111329,6.706331235674815e-07,0.1416097170168102,6.951684844264643e-06,0.025865408303176633,0.41390001860553116
