SE_Y0_r,SE_Y0_p,SE_Y1_r,SE_Y1_p,SE_A_r,SE_A_p,SE_S_r,SE_S_p
-0.00824367246460847,0.7125421818371965,-0.018410059879195202,0.4105774219464764,-0.021993455281829617,0.3255674700295522,0.1569230627377992,1.6990457525291468e-12
0.029077595847560034,0.19365187777216575,-0.005163102571545835,0.8175026953777257,0.009523109452015916,0.6703776244523854,0.18950099089788103,1.2633085682439718e-17
0.00019454956432445915,0.9930624159683497,-0.10015785769777374,7.200178812297755e-06,0.05456825154220214,0.01466047970949534,0.16334833520412556,1.98190143747518e-13
0.033876030727101075,0.1299067597932357,0.05067209719980968,0.02344133291069287,0.017068997569781225,0.4455068588396846,0.11891350650637489,9.629356260726837e-08
0.05491129234966838,0.014048319608754996,0.053796499500356906,0.016124252301791098,0.01906401731193416,0.39415126762518077,0.06679221441294703,0.0028034245459612195
-0.05103528410512757,0.02246409584196209,0.021894930040792217,0.3277399985694152,-0.013953688423451644,0.5328455452535107,0.09817921028464019,1.0895500531188137e-05
0.013016416319489042,0.5607198933610654,0.10669263780348007,1.7346305255920036e-06,-0.026907201156518144,0.22905678977760136,0.08759567335916515,8.763850737676582e-05
-0.04034845451997306,0.07122436742292787,-0.0772292121169576,0.0005466309451897486,0.02752564098016541,0.2185295275402662,0.03499147817367294,0.11773135917429635
-0.0283991252950864,0.20425939579076824,0.06179508990875622,0.005701449397484621,-0.03376605577981027,0.13115821177339287,0.1508842494135971,1.182010623504234e-11
0.09103339705243922,4.560878987072561e-05,0.02846919766070099,0.20314468267043226,-0.037958177260977014,0.08967934227036437,0.12775374987100857,9.852075979345984e-09
0.0032198011447061754,0.8855760909855044,0.011093684346047504,0.6200145432579847,0.012654213849037393,0.5716776315907682,0.17030397167620398,1.7532635860682274e-14
0.03612947978659105,0.10625079582293656,0.045036707883536364,0.04402366070311702,0.007223128731497342,0.7468236907147402,0.16566004823861435,8.954173988987753e-14
0.008956920802002118,0.6889184236306147,0.06858156929904383,0.0021495128967184657,0.010846439582402993,0.6278334547401788,0.11632068505743877,1.823520322577908e-07
0.00826728142827467,0.7117556430744645,-0.0175894070281042,0.4317554614108162,0.031045629595188997,0.16517685130783644,0.07981174323513313,0.00035324036114816617
-0.023616480611978456,0.2911290378040041,-0.005708611088529266,0.7986154948452271,-0.006217463705616249,0.7811027252631645,0.1192936429549984,8.758773789601317e-08
0.03739096790921792,0.09458071792237562,0.08916700872971499,6.520603297748242e-05,-0.03850018589721784,0.08518870841986254,0.10150432864044628,5.407457862145012e-06
-0.007250880941502981,0.7458844431778962,0.0004602180702196635,0.9835896996358757,0.07341579351606009,0.001017524319518873,0.14015921585557325,3.0682679427222996e-10
0.02993297291667194,0.18086182895114927,0.09060244748683546,4.956282002568471e-05,0.04178983550861062,0.06168598864407685,0.057045802591387744,0.01072145063136818
0.0017551923900606115,0.9374736198867618,0.014371811462332462,0.520640567999253,-0.018845445757600728,0.399596627383365,-0.009815740541875664,0.6608721202697591
-0.004355762952587166,0.8456475550408838,0.028598939399967955,0.20109244591385683,-0.015073691525126998,0.5004811987306026,0.09297105508014057,3.124266357431564e-05
0.0281702504798265,0.20793131308272403,-0.015561640423025507,0.48671398066030297,0.00822221078052629,0.7132574486375688,-0.04824189657701904,0.030978364379901518
0.05326732759429792,0.01720069623579533,-0.01649816831142885,0.4608734017399207,-0.01762322953618256,0.4308703172468244,0.11276402235240542,4.2827415917251383e-07
-0.019483353144950685,0.3838306183221351,-0.003094630620535263,0.8899955037167787,-0.0009124219635920465,0.9674718825923906,0.07127026959763932,0.0014258475356878516
-0.03768751138251994,0.09199211491241154,0.058796116870464724,0.008536632668655812,-0.018212576628556548,0.4156165952427344,0.07769836464882984,0.0005054288777399536
0.03913465179730731,0.08016475266825801,0.08105229435678929,0.0002851018255858188,0.007685528968665169,0.731224222651737,0.08197659204388383,0.00024255920560044202
0.016401603317021153,0.4635018694945266,-0.05373312229020844,0.016249976325713223,-0.02850851159055346,0.20252121743896007,0.20988930170885242,2.3886484453371973e-21
0.05279477814060981,0.01821467883872142,0.033563103815572454,0.1334921898937776,-0.01003887548618977,0.6536605016175097,0.10045346380148537,6.76358571771406e-06
-0.06887488886377884,0.0020567481423697537,0.07513898006426342,0.0007710837941486513,-0.019914244025377024,0.3733995480850076,-0.00805356960438552,0.718886581529005
-0.021039249348620507,0.34700232744286347,-0.052059666997770856,0.019896051080244496,-0.025082831159616074,0.2621970308825243,0.12258450125471243,3.809335121596326e-08
-0.03682597266790441,0.09967394412556826,-0.06515041301582601,0.00355813247882345,0.017164342627194108,0.4429689406687324,0.08495369313841176,0.000142523589971259
0.027069658214691227,0.22625709478878644,0.02081687819961521,0.35212370212125643,-0.02862268801350585,0.20071843587785712,0.14469936880323397,7.960257282244339e-11
-0.043647130319409644,0.050977544327426086,0.009515505747430462,0.6706253273393098,0.08016399238259136,0.00033248677365392315,-0.07313898612045361,0.0010633178692324684
-0.019964726166926655,0.372189049871812,0.06378728692678562,0.00432028158440407,0.002321743745940787,0.9173544430760795,0.15532071026618272,2.8641103313324466e-12
-0.02263408680753423,0.3116700790164535,0.017558543311618525,0.4325640912191304,-0.032051526060373293,0.15189790301438894,0.08247457222905599,0.00022218197601017487
-0.04236405693835153,0.05819260940784255,-0.0316011629577253,0.15773917124559653,-0.008334190169436751,0.7095282280284966,0.10730645662418131,1.5109378090216034e-06
-0.013255407334177675,0.5535457732010052,-0.048267439385649036,0.030889436581442525,-0.031131429765338614,0.16401121086407155,-0.00819080182692514,0.7143046883266073
0.017091247023929435,0.4449138778342155,-0.03759380200819444,0.0928039084499946,-0.03808522801916923,0.08860997621961407,0.10808798428756522,1.2659904538282147e-06
0.04706564246900403,0.03531830302223563,0.045974393432122354,0.039798034569257054,-0.00278002357013395,0.9011181680899174,0.13882542095357123,4.5237862389927745e-10
-0.0023824944444143965,0.9151999917536376,0.003073574322961632,0.8907392808541125,0.0034940212903682684,0.8759067711828552,-0.01621485717878229,0.46860863508093137
-0.04073028449782458,0.0685870044532741,-0.020523998477218704,0.35894150036049804,-0.0037130320602217527,0.8681973992326248,0.09427296603348943,2.413002003469762e-05
0.04075184275352142,0.06844052245534889,0.07659482969418503,0.0006073279110263255,-0.00418734344650132,0.8515450344217605,0.1557359549680492,2.5029109523327326e-12
0.014571154799996981,0.5148728351309306,0.06516786847676564,0.0035492200706085343,-0.0049863468125902425,0.8236458843789761,-0.04897346420701818,0.028516635820891107
