SE_Y0_r,SE_Y0_p,SE_Y1_r,SE_Y1_p,SE_A_r,SE_A_p,SE_S_r,SE_S_p
0.05119519705155688,0.10566895507124643,0.016506101733801216,0.6021219674673384,0.1361486014125577,1.5592813138533367e-05,0.06414223900249941,0.04256971085308354
0.04147828478499889,0.1899990089290486,0.10862703100458347,0.0005796140445161274,-0.05509359716676322,0.08162116686299907,-0.011363928692824475,0.719654106815761
0.010352600436185883,0.7436850733297348,0.16456668741837133,1.6654093693599773e-07,0.004241943103390985,0.8934224636361465,-0.03289890146962664,0.2986490741168138
-0.02039417197121307,0.5194582478931083,0.03718921441535994,0.24001000196286426,0.018805581056487615,0.5525165065213422,0.015651946866848357,0.6210454277721168
0.01030424912008167,0.7448404717076452,0.11642481328478427,0.0002245849179391277,0.040693418541170055,0.1985261352652056,0.013357093194347091,0.673113408679831
-0.047488559319289976,0.13343612967640786,0.09114171851969305,0.003919674312105485,-0.054838650632697654,0.08304487734384747,0.015542775070758392,0.6234825912753731
-0.027063809581237067,0.3925959965924653,0.10266273106298893,0.0011499439786493472,0.0593208805478443,0.06076572813762067,0.007787469770265048,0.8057154090151992
0.049961322916980765,0.11435307166573233,-0.017226824877025093,0.5863595396241699,0.0551822667898031,0.08113066390994923,-0.01519364012359982,0.6313042896840901
-0.06125044890681453,0.052830363603788344,0.21651469155097253,4.501079256826775e-12,-0.06364905459159745,0.04419010694649602,0.08061755129394652,0.010762585418937591
0.011443611049384543,0.7177720591630237,0.051432919359354665,0.1040574685248139,0.08588190918234709,0.0065787152142788375,0.02343410690127771,0.45916267377864944
-0.006187143247081978,0.8450705718466603,0.05944756739467674,0.060216089637049254,0.03002854192993703,0.3428179215386398,-0.04415167407913495,0.16297584968438067
-0.01625243430768528,0.6077147673519853,0.051274679672647476,0.10512796799554343,0.14957856439575723,2.0248796405508066e-06,-0.009071329166204407,0.7744892751460009
0.0007049802518041401,0.9822361268324451,0.10607568520369492,0.000780285253305413,0.16007112396249404,3.61084008347809e-07,-0.05057766189235435,0.10994758404960188
0.0628260293443411,0.0470098979802026,0.12492795779916681,7.458792901458124e-05,0.0032296614538552676,0.9187539830137964,-0.008536535606727166,0.787455504845716
0.02911327441332757,0.35773684495976527,0.08119754189217548,0.010207409740930243,0.09127928202652233,0.0038655892832831582,0.05180756943112537,0.10155740792411981
0.01855193368304907,0.5578887320296504,0.08282224922187612,0.008785330499873309,0.1209392640826179,0.00012621374255045138,-0.018018998023788365,0.5692582291694939
0.09355716440988263,0.0030630929447806737,0.10398321735493331,0.0009910476124167591,0.1039691204071615,0.000992631019888817,-0.03273547300017392,0.3010571692118893
0.01986652230963752,0.5303244719958793,-0.007030159000521716,0.8242844264942053,0.1030978487875481,0.0010951584507602047,0.008036387371369486,0.7996352920643433
0.015328547669506375,0.6282769918319553,0.056408742459776944,0.07458796242620008,0.06284643515198964,0.04693819996835074,-0.07673273667718651,0.015222311828517942
-0.029059429844148877,0.3586270413345544,0.0034529890679317506,0.9131573937950919,0.05778854038015963,0.06774862473971463,-0.051538096840778994,0.103350734208293
0.0195732361383138,0.5364137493062975,0.1231887682930381,9.39983836686691e-05,0.04905591530157977,0.12107493934751401,-0.0010094168671516204,0.9745672310245174
0.06099422725681821,0.05383151185583206,0.0938637266848837,0.0029675371296319303,0.06263254849269562,0.047694296471348874,-0.004727252141783272,0.8813147817024927
-0.006456872719373778,0.8384074257914156,0.056736346747405894,0.07291513660480661,0.018862430071985313,0.5513159364062878,-0.005714664470618854,0.8567686817421292
0.05691958590001868,0.07199292239309345,0.087368989652442,0.005697819511608648,0.0749535302352044,0.017758781293721573,0.05449537696201208,0.08499350374949993
