X,A,Y
-0.50183952461055,0,-0.8669955428264751
1.8028572256396647,0,3.5158999393439347
0.9279757672456204,0,1.7058385492550934
0.3946339367881464,1,8.803813668057638
-1.375925438230254,0,0.40987678909044156
-1.3760219186551894,1,8.568744026239731
-1.7676655513272022,0,-3.7366819560293956
1.4647045830997407,1,12.328913737768495
0.4044600469728352,1,9.586627912589503
0.832290311184182,1,10.206530053716646
-1.9176620228167902,1,6.0696900983346
1.8796394086479773,1,12.503686723673441
1.329770563201687,1,11.899706861286344
-1.1506435572868954,0,-1.0480162742316539
-1.2727001311715975,1,7.532610246828421
-1.2663819605862647,0,-0.46440298529652524
-0.7830310281618491,0,-1.4456352301915962
0.09902572652895136,0,-1.1527746448583995
-0.27221992543153695,0,1.1825199547934915
-0.8350834392078323,0,-1.4875186092830557
0.4474115788895179,0,-2.2716640760623155
-1.4420245573918327,0,-0.8764365559777088
-0.8314214058591274,1,9.408771743947144
-0.5345526268252332,0,-0.29402839512748863
-0.17572006313185629,1,9.682786704959144
1.1407038455720544,0,0.9738148628828194
-1.201304871366561,1,8.380459169993555
0.05693775365444642,1,11.476207168039357
0.36965827544816987,1,8.549025911344428
-1.814198349120009,1,7.459325207391266
0.43017940760575346,0,0.6819242833395993
-1.3179035052508339,1,8.095834939775731
-1.739793628058882,1,6.343190661101693
1.795542149013333,1,13.911562669656409
1.8625281322982374,1,12.239704575964616
1.2335893924658445,0,0.33193894066130925
-0.7815449233065173,1,10.64862027106453
-1.6093115439744645,0,-2.049223590643789
0.7369321060486276,1,8.402958797132131
-0.2393900250415948,0,1.740199712558395
-1.5118470606208847,1,7.742188786338167
-0.01929235955491926,0,-0.4027608801676231
-1.8624459155391264,0,-2.974353280271606
1.6372816083151283,1,12.819599886093886
-0.9648800735999323,1,11.511955725666745
0.6500891374159279,1,8.477300849178844
-0.7531556956423562,0,0.6123408717979838
0.08027208471124325,0,0.743268314956987
0.1868411173731186,1,9.866096363754865
-1.2605821778978918,1,9.785698655691736
1.8783385110582342,1,14.247809250307894
1.1005312934444582,0,-0.7154980215603332
1.7579957662567565,1,14.466352634946416
1.5793094017105953,0,0.410808862657285
0.39159991524434057,1,8.894709738913239
1.6874969400924673,0,2.140909216989889
-1.646029991792322,0,-0.30494844289805134
-1.2160685503234192,1,8.79256847015467
-1.8190908443578477,1,6.958297084528855
-0.6986786769469426,0,1.2615479443126645
-0.44529084124207197,0,-0.34446515229612484
-0.9146038729044164,0,-1.5609698945063337
1.3149500366077174,1,10.719601010265125
-0.5729866932256429,0,1.2767321286534636
-0.876261961250477,0,-0.2655473152902084
0.17078433263299386,1,11.933148916987461
-1.4363031001009494,1,9.256412268102308
1.2087879230161587,1,10.23831232632017
-1.7017974252809167,1,7.586776224587816
1.9475477464020692,1,12.840249922652598
1.0889790771866297,1,9.97726373536068
-1.2051372738633104,1,13.603940166841669
-1.9779115315055904,1,7.149697008165736
1.2618457138193366,0,1.8656878136263613
0.8274293753904685,1,9.66006504835624
0.9160286721639492,0,1.9539078017374383
1.085081386743783,0,1.7382038908376192
-1.7038213930636386,0,-0.591481715239704
-0.5661370858229096,0,1.7423875100434831
-1.5365237618994811,1,6.707117187750721
1.452413703502374,1,10.42209790665478
0.4931925073102317,1,9.056193973508975
-0.6764079005894033,1,8.901321698751763
-1.7457665988559055,0,-2.336834955722857
-0.7560707131373512,0,-0.7829046884218925
-0.6992667118930118,1,11.901636943121284
0.9184247133522563,1,12.292027320707774
0.5502298854208525,0,0.07683026003577452
1.5488509703053062,1,13.813125969255005
-0.11114029935220282,0,1.4874482155189725
-1.5216230162467932,0,-2.2122412923541663
0.85297914889198,0,-1.6989128621500624
1.0431401944675898,0,0.3495736649071556
0.24510879027798493,1,9.362740730976308
1.083868719818244,1,10.843154612820094
-0.024817614542437028,0,0.08922064411673199
0.09093131752797623,1,10.06339359190365
-0.2898359265658015,1,10.511510927534857
-1.8983234930236192,0,-4.632951669876097
-1.5684342920267822,0,-1.5178030232810267
-1.874283257253063,1,6.268263662908682
0.5456416450551216,1,10.281207726001117
-0.7425760756946933,1,10.752674481964693
0.03428276465881108,0,-1.2243796268180585
1.630265895704372,1,11.885139707648035
-1.0028310834045002,0,-0.6227928930310932
-0.35846830785748107,0,-0.5373004757050409
1.0222045541721947,1,11.433881364621636
-1.0848073380335101,0,-1.3586927719822202
-1.692080360684828,0,-2.97772845240001
-0.8409941883449279,0,-1.0073246277848553
-1.3551148509839823,0,-0.1521678567889515
1.7187906093702923,1,12.046416868419243
1.2324815182576678,0,1.3961216933682388
0.5336150260416939,0,2.0516772054626284
1.4858423607508708,0,1.565349115499347
1.2146883075964579,0,2.00817735240019
-1.2537197644558566,1,10.686047416700916
1.570235993959911,0,2.9630107434720285
0.1573689676626029,1,9.985147304633543
1.2297606206562501,0,1.5719981292010736
1.584365199693973,0,0.7011685355031094
-0.7279861001125445,1,9.027053715715997
-1.559792301889293,1,7.497874898611784
-1.0882593498322333,0,1.5961947686817177
-0.29156884549497475,1,9.17502200329972
1.2720590636899725,0,0.2017044255524032
1.4429223330253738,1,10.458179103337017
-1.9721914778752372,1,6.724353705329435
0.042989210310262926,1,10.142661116251187
-0.33035598740488403,1,11.068732263731539
-1.111568758117079,0,-0.015459233735463429
-1.5205385306652688,1,6.861839160089453
-0.6495393143854882,0,-0.9442985173787426
1.7716388156500766,0,4.145653749379638
-0.7071882719169791,0,-0.38013606496510366
0.07516248697346439,0,1.1878041294742232
0.8120758355807114,1,10.118087725692353
-0.5454815904828241,1,8.95118950293361
1.8871283308838427,1,13.057010255398728
1.849789179768445,0,2.19668052941722
